TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTAL3,TEMPAVG
179,1272.0313,4737.2638,20121.9091,106.1646,-233.1332,-9763.8436,0.0,0.0,0.0,16240.392,0.0,16240.392,16240.392,0.0
180,1536.49,4887.8672,20113.6919,131.3773,-233.3436,-9790.9332,0.0,0.0,0.0,16645.1498,0.0,16645.1498,16645.1498,0.0
181,1232.7391,4726.6495,20127.7327,102.2697,-233.0499,-9749.2239,0.0,0.0,0.0,16207.1173,0.0,16207.1173,16207.1173,0.0
182,1431.9723,4736.6772,20088.2238,101.6923,-232.9067,-9792.699,0.0,0.0,0.0,16332.9598,0.0,16332.9598,16332.9598,0.0
183,1215.5544,4705.8016,20112.0886,101.6047,-232.9972,-9767.2834,0.0,0.0,0.0,16134.7687,0.0,16134.7687,16134.7687,0.0
184,1212.2416,4706.5515,20113.6118,101.6465,-233.0025,-9765.5703,0.0,0.0,0.0,16135.4786,0.0,16135.4786,16135.4786,0.0
185,1215.1729,4705.8632,20112.2405,101.6086,-232.9977,-9767.113,0.0,0.0,0.0,16134.7745,0.0,16134.7745,16134.7745,0.0
186,1215.5157,4705.8076,20112.1038,101.6051,-232.9973,-9767.2663,0.0,0.0,0.0,16134.7687,0.0,16134.7687,16134.7687,0.0
187,1289.1813,4710.938,20079.1314,99.7014,-233.1483,-9796.6444,0.0,0.0,0.0,16149.1594,0.0,16149.1594,16149.1594,0.0
188,1205.5021,4694.8581,20095.9116,99.7263,-233.0697,-9782.0956,0.0,0.0,0.0,16080.8327,0.0,16080.8327,16080.8327,0.0
189,1354.7842,4641.8001,20056.3415,103.5684,-233.0529,-9823.6512,0.0,0.0,0.0,16099.79,0.0,16099.79,16099.79,0.0
190,1221.9162,4645.0386,20075.5071,99.2647,-233.0645,-9804.1124,0.0,0.0,0.0,16004.5497,0.0,16004.5497,16004.5497,0.0
191,1295.1534,4611.7251,20039.1977,98.9161,-233.004,-9842.7199,0.0,0.0,0.0,15969.2684,0.0,15969.2684,15969.2684,0.0
192,1670.828,4688.6027,20010.5852,102.9891,-232.9286,-9868.5064,0.0,0.0,0.0,16371.5701,0.0,16371.5701,16371.5701,0.0
193,1227.0458,4612.4574,20053.5131,98.5232,-233.0312,-9828.0913,0.0,0.0,0.0,15930.4171,0.0,15930.4171,15930.4171,0.0
194,1221.8615,4614.0742,20055.5979,98.5302,-233.0347,-9825.8906,0.0,0.0,0.0,15931.1385,0.0,15931.1385,15931.1385,0.0
195,1226.4809,4612.6026,20053.7205,98.5233,-233.0315,-9827.8732,0.0,0.0,0.0,15930.4225,0.0,15930.4225,15930.4225,0.0
196,1226.9689,4612.4768,20053.5411,98.5232,-233.0312,-9828.0619,0.0,0.0,0.0,15930.417,0.0,15930.417,15930.417,0.0
197,1314.1203,4588.6811,20008.7848,95.771,-232.3145,-9861.9959,0.0,0.0,0.0,15913.0467,0.0,15913.0467,15913.0467,0.0
198,1684.1974,4682.8574,19973.9344,103.9414,-231.5738,-9883.6019,0.0,0.0,0.0,16329.755,0.0,16329.755,16329.755,0.0
199,1239.3812,4584.7674,20028.1924,95.6539,-232.647,-9847.9392,0.0,0.0,0.0,15867.4086,0.0,15867.4086,15867.4086,0.0
200,1237.5678,4619.5667,19985.2094,97.8875,-232.1747,-9878.2441,0.0,0.0,0.0,15829.8126,0.0,15829.8126,15829.8126,0.0
201,1492.5143,4740.8632,19951.0518,108.5097,-231.6806,-9898.5366,0.0,0.0,0.0,16162.7218,0.0,16162.7218,16162.7218,0.0
202,1207.0902,4595.5957,20001.3241,95.9887,-232.3656,-9867.3625,0.0,0.0,0.0,15800.2705,0.0,15800.2705,15800.2705,0.0
203,1230.9682,4592.2634,19958.2724,95.2178,-231.8752,-9887.1998,0.0,0.0,0.0,15757.6468,0.0,15757.6468,15757.6468,0.0
204,1460.5834,4657.8643,19921.1627,96.9026,-231.3689,-9900.5647,0.0,0.0,0.0,16004.5796,0.0,16004.5796,16004.5796,0.0
205,1198.8189,4585.5569,19972.824,95.2112,-232.0503,-9880.9271,0.0,0.0,0.0,15739.4335,0.0,15739.4335,15739.4335,0.0
206,1195.7308,4585.2622,19975.5655,95.243,-232.0821,-9879.6922,0.0,0.0,0.0,15740.0271,0.0,15740.0271,15740.0271,0.0
207,1198.4711,4585.5144,19973.097,95.2139,-232.0535,-9880.8049,0.0,0.0,0.0,15739.4381,0.0,15739.4381,15739.4381,0.0
208,1198.7772,4585.5517,19972.8564,95.2115,-232.0507,-9880.9126,0.0,0.0,0.0,15739.4334,0.0,15739.4334,15739.4334,0.0
209,1185.7944,4588.3461,19932.9591,94.7929,-231.6257,-9895.7491,0.0,0.0,0.0,15674.5177,0.0,15674.5177,15674.5177,0.0
210,1317.6966,4645.6743,19900.341,101.3727,-231.1808,-9904.4691,0.0,0.0,0.0,15829.4347,0.0,15829.4347,15829.4347,0.0
211,1176.6969,4583.3905,19940.5095,94.3156,-231.7139,-9893.22,0.0,0.0,0.0,15669.9787,0.0,15669.9787,15669.9787,0.0
212,1186.5458,4557.9081,19900.6276,95.7126,-231.4285,-9905.9862,0.0,0.0,0.0,15603.3794,0.0,15603.3794,15603.3794,0.0
213,1343.936,4575.0116,19866.9923,102.1265,-231.1224,-9913.2473,0.0,0.0,0.0,15743.6967,0.0,15743.6967,15743.6967,0.0
214,1174.0639,4559.2915,19907.264,95.1009,-231.4807,-9904.1181,0.0,0.0,0.0,15600.1215,0.0,15600.1215,15600.1215,0.0
215,1180.4911,4535.4402,19865.0355,95.6338,-231.0615,-9915.2177,0.0,0.0,0.0,15530.3214,0.0,15530.3214,15530.3214,0.0
216,1329.0857,4558.8774,19828.3719,99.0276,-230.6176,-9920.7809,0.0,0.0,0.0,15663.9641,0.0,15663.9641,15663.9641,0.0
217,1170.0027,4536.1006,19871.3095,95.361,-231.129,-9913.8374,0.0,0.0,0.0,15527.8073,0.0,15527.8073,15527.8073,0.0
218,1170.6303,4514.0993,19828.4446,94.057,-230.5484,-9917.5761,0.0,0.0,0.0,15459.1067,0.0,15459.1067,15459.1067,0.0
219,1319.8493,4544.6794,19792.1612,96.5286,-229.9389,-9915.7653,0.0,0.0,0.0,15607.5142,0.0,15607.5142,15607.5142,0.0
220,1159.5592,4514.1967,19835.7514,94.0132,-230.6561,-9917.3066,0.0,0.0,0.0,15455.5578,0.0,15455.5578,15455.5578,0.0
221,1167.9274,4464.7515,19793.6768,93.7543,-230.0037,-9915.1553,0.0,0.0,0.0,15374.9512,0.0,15374.9512,15374.9512,0.0
222,1316.2853,4463.8555,19758.9966,96.9549,-229.3193,-9906.6382,0.0,0.0,0.0,15500.1348,0.0,15500.1348,15500.1348,0.0
223,1160.5007,4467.7028,19797.7598,93.6174,-230.0738,-9915.6773,0.0,0.0,0.0,15373.8295,0.0,15373.8295,15373.8295,0.0
224,1174.8288,4432.0381,19750.357,93.8714,-229.632,-9907.4656,0.0,0.0,0.0,15313.9978,0.0,15313.9978,15313.9978,0.0
225,1373.5691,4457.1976,19710.8096,97.1734,-229.1526,-9891.8314,0.0,0.0,0.0,15517.7657,0.0,15517.7657,15517.7657,0.0
226,1152.6035,4435.7762,19762.5165,93.4965,-229.7563,-9910.4263,0.0,0.0,0.0,15304.2102,0.0,15304.2102,15304.2102,0.0
227,1166.611,4401.5931,19714.9127,93.6033,-229.0813,-9895.6196,0.0,0.0,0.0,15252.0193,0.0,15252.0193,15252.0193,0.0
228,1393.2755,4423.9165,19675.3935,96.9309,-228.3611,-9871.7349,0.0,0.0,0.0,15489.4204,0.0,15489.4204,15489.4204,0.0
229,1139.0322,4406.573,19729.2179,93.2221,-229.3013,-9901.2922,0.0,0.0,0.0,15237.4517,0.0,15237.4517,15237.4517,0.0
230,1140.8188,4405.8215,19727.7507,93.2456,-229.2795,-9900.7657,0.0,0.0,0.0,15237.5913,0.0,15237.5913,15237.5913,0.0
231,1139.2011,4406.4953,19729.0709,93.2243,-229.2992,-9901.2399,0.0,0.0,0.0,15237.4525,0.0,15237.4525,15237.4525,0.0
232,1139.0699,4406.5555,19729.1849,93.2226,-229.3008,-9901.2804,0.0,0.0,0.0,15237.4516,0.0,15237.4516,15237.4516,0.0
233,1110.6586,4367.9527,19688.4333,93.9676,-229.1735,-9884.6625,0.0,0.0,0.0,15147.1761,0.0,15147.1761,15147.1761,0.0
234,1235.427,4380.4072,19655.7419,97.5813,-229.0027,-9857.574,0.0,0.0,0.0,15282.5806,0.0,15282.5806,15282.5806,0.0
235,1106.727,4369.5294,19692.1504,93.7657,-229.1883,-9886.7738,0.0,0.0,0.0,15146.2105,0.0,15146.2105,15146.2105,0.0
236,1107.0516,4369.3488,19691.7751,93.7846,-229.1868,-9886.5674,0.0,0.0,0.0,15146.206,0.0,15146.206,15146.206,0.0
237,1106.953,4369.4023,19691.8872,93.7789,-229.1872,-9886.6292,0.0,0.0,0.0,15146.205,0.0,15146.205,15146.205,0.0
238,1127.2432,4295.7051,19653.5497,94.992,-228.935,-9866.8337,0.0,0.0,0.0,15075.7213,0.0,15075.7213,15075.7213,0.0
239,1324.909,4290.1046,19623.9132,99.2992,-228.6347,-9832.6716,0.0,0.0,0.0,15276.9197,0.0,15276.9197,15276.9197,0.0
240,1106.104,4307.2497,19661.9596,94.4223,-228.9998,-9872.7913,0.0,0.0,0.0,15067.9446,0.0,15067.9446,15067.9446,0.0
241,1133.0636,4271.2873,19623.8828,94.8017,-228.9642,-9856.3073,0.0,0.0,0.0,15037.7638,0.0,15037.7638,15037.7638,0.0
242,1400.9184,4316.6308,19594.415,99.8405,-228.8761,-9822.5182,0.0,0.0,0.0,15360.4104,0.0,15360.4104,15360.4104,0.0
243,1092.8569,4276.2776,19638.6132,94.0848,-228.9853,-9864.9995,0.0,0.0,0.0,15007.8475,0.0,15007.8475,15007.8475,0.0
244,1095.0301,4275.1513,19637.0743,94.1208,-228.9836,-9864.2547,0.0,0.0,0.0,15008.1382,0.0,15008.1382,15008.1382,0.0
245,1093.0557,4276.1587,19638.4586,94.088,-228.9852,-9864.9263,0.0,0.0,0.0,15007.8497,0.0,15007.8497,15007.8497,0.0
246,1092.8861,4276.2599,19638.5903,94.0853,-228.9853,-9864.9887,0.0,0.0,0.0,15007.8475,0.0,15007.8475,15007.8475,0.0
247,1167.0998,4236.783,19597.6718,94.2979,-228.5638,-9855.8653,0.0,0.0,0.0,15011.4234,0.0,15011.4234,15011.4234,0.0
248,1093.8065,4245.009,19617.247,93.1343,-228.7846,-9862.8516,0.0,0.0,0.0,14957.5607,0.0,14957.5607,14957.5607,0.0
249,1151.8188,4231.7788,19575.1075,94.6529,-228.2608,-9863.9451,0.0,0.0,0.0,14961.1521,0.0,14961.1521,14961.1521,0.0
250,1087.6997,4227.468,19595.3853,92.985,-228.5337,-9865.6438,0.0,0.0,0.0,14909.3605,0.0,14909.3605,14909.3605,0.0
251,1090.8582,4226.8699,19593.2484,93.0704,-228.507,-9865.6926,0.0,0.0,0.0,14909.8474,0.0,14909.8474,14909.8474,0.0
252,1087.9833,4227.3979,19595.1705,92.9927,-228.531,-9865.6508,0.0,0.0,0.0,14909.3626,0.0,14909.3626,14909.3626,0.0
253,1087.7842,4227.4467,19595.3207,92.9873,-228.5329,-9865.646,0.0,0.0,0.0,14909.36,0.0,14909.36,14909.36,0.0
254,1187.2016,4198.4481,19548.5875,92.5456,-227.3708,-9883.7003,0.0,0.0,0.0,14915.7117,0.0,14915.7117,14915.7117,0.0
255,1099.1213,4201.4702,19571.3672,92.1055,-227.976,-9876.7851,0.0,0.0,0.0,14859.3032,0.0,14859.3032,14859.3032,0.0
256,1104.3984,4200.0225,19568.9655,92.0859,-227.9161,-9877.7122,0.0,0.0,0.0,14859.844,0.0,14859.844,14859.844,0.0
257,1099.6138,4201.3141,19571.1258,92.1029,-227.97,-9876.8801,0.0,0.0,0.0,14859.3066,0.0,14859.3066,14859.3066,0.0
258,1099.2224,4201.4378,19571.3174,92.105,-227.9747,-9876.8048,0.0,0.0,0.0,14859.303,0.0,14859.303,14859.303,0.0
259,1159.3693,4202.9257,19532.7598,90.255,-227.2283,-9918.0386,0.0,0.0,0.0,14840.0429,0.0,14840.0429,14840.0429,0.0
260,1454.9628,4284.4213,19503.5628,93.7301,-226.4298,-9941.1833,0.0,0.0,0.0,15169.0638,0.0,15169.0638,15169.0638,0.0
261,1103.5639,4192.4491,19548.7698,90.4224,-227.5665,-9901.7579,0.0,0.0,0.0,14805.8809,0.0,14805.8809,14805.8809,0.0
262,1178.8795,4220.7979,19509.1144,89.0048,-226.5597,-9963.4348,0.0,0.0,0.0,14807.8022,0.0,14807.8022,14807.8022,0.0
263,1107.3322,4196.704,19527.9844,88.8728,-227.0748,-9934.2088,0.0,0.0,0.0,14759.6098,0.0,14759.6098,14759.6098,0.0
264,1111.404,4198.2108,19525.9904,88.8078,-227.0239,-9937.3122,0.0,0.0,0.0,14760.077,0.0,14760.077,14760.077,0.0
265,1107.7087,4196.8457,19527.7839,88.8655,-227.0697,-9934.5209,0.0,0.0,0.0,14759.6131,0.0,14759.6131,14759.6131,0.0
266,1107.3891,4196.7255,19527.9538,88.8717,-227.074,-9934.2564,0.0,0.0,0.0,14759.6097,0.0,14759.6097,14759.6097,0.0
267,1166.756,4254.7469,19488.9564,89.8088,-226.1098,-10013.5292,0.0,0.0,0.0,14760.629,0.0,14760.629,14760.629,0.0
268,1104.2345,4214.3823,19507.2539,88.3885,-226.6016,-9975.6441,0.0,0.0,0.0,14712.0135,0.0,14712.0135,14712.0135,0.0
269,1107.5012,4217.3989,19505.3048,88.444,-226.5531,-9979.6131,0.0,0.0,0.0,14712.4827,0.0,14712.4827,14712.4827,0.0
270,1104.5315,4214.6738,19507.0578,88.3932,-226.5968,-9976.0428,0.0,0.0,0.0,14712.0167,0.0,14712.0167,14712.0167,0.0
271,1104.2855,4214.4326,19507.2199,88.3893,-226.6008,-9975.7132,0.0,0.0,0.0,14712.0134,0.0,14712.0134,14712.0134,0.0
272,1155.9525,4253.116,19477.286,90.3815,-225.6671,-10065.715,0.0,0.0,0.0,14685.3538,0.0,14685.3538,14685.3538,0.0
273,1406.0084,4367.6451,19457.1416,97.1819,-224.6802,-10140.509,0.0,0.0,0.0,14962.7879,0.0,14962.7879,14962.7879,0.0
274,1110.4135,4228.0124,19488.4705,88.9901,-226.0586,-10030.4114,0.0,0.0,0.0,14659.4165,0.0,14659.4165,14659.4165,0.0
275,1106.679,4225.4821,19490.1979,88.8575,-226.1136,-10025.1734,0.0,0.0,0.0,14659.9294,0.0,14659.9294,14659.9294,0.0
276,1110.009,4227.7477,19488.6418,88.9761,-226.0641,-10029.89,0.0,0.0,0.0,14659.4205,0.0,14659.4205,14659.4205,0.0
277,1110.3641,4227.9802,19488.4913,88.9884,-226.0592,-10030.3482,0.0,0.0,0.0,14659.4164,0.0,14659.4164,14659.4164,0.0
278,1177.4549,4295.3019,19463.368,91.6362,-225.111,-10131.1573,0.0,0.0,0.0,14671.4927,0.0,14671.4927,14671.4927,0.0
279,1109.9332,4248.2336,19475.6074,89.6181,-225.6217,-10079.4817,0.0,0.0,0.0,14618.2889,0.0,14618.2889,14618.2889,0.0
280,1113.4223,4251.7873,19474.2669,89.757,-225.5713,-10084.8515,0.0,0.0,0.0,14618.8108,0.0,14618.8108,14618.8108,0.0
281,1110.2495,4248.5775,19475.4722,89.6314,-225.6167,-10080.0207,0.0,0.0,0.0,14618.2932,0.0,14618.2932,14618.2932,0.0
282,1109.9645,4248.2679,19475.5939,89.6194,-225.6212,-10079.5356,0.0,0.0,0.0,14618.2888,0.0,14618.2888,14618.2888,0.0
283,1158.297,4325.8896,19449.8688,91.7157,-224.5834,-10183.202,0.0,0.0,0.0,14617.9858,0.0,14617.9858,14617.9858,0.0
284,1445.9323,4489.137,19433.2253,98.8236,-223.4925,-10271.2809,0.0,0.0,0.0,14972.3448,0.0,14972.3448,14972.3448,0.0
285,1104.9325,4276.4306,19461.5864,90.0237,-225.1081,-10133.3898,0.0,0.0,0.0,14574.4754,0.0,14574.4754,14574.4754,0.0
286,1107.629,4280.4166,19460.3136,90.1357,-225.0562,-10138.5444,0.0,0.0,0.0,14574.8943,0.0,14574.8943,14574.8943,0.0
287,1105.1759,4276.8196,19461.4581,90.0343,-225.1029,-10133.907,0.0,0.0,0.0,14574.4782,0.0,14574.4782,14574.4782,0.0
288,1104.9773,4276.5028,19461.5625,90.0257,-225.1071,-10133.486,0.0,0.0,0.0,14574.4753,0.0,14574.4753,14574.4753,0.0
289,1189.1043,4316.0576,19443.1591,89.791,-223.8836,-10236.9195,0.0,0.0,0.0,14577.309,0.0,14577.309,14577.309,0.0
290,1118.0692,4285.1167,19451.5373,89.422,-224.5125,-10186.2041,0.0,0.0,0.0,14533.4287,0.0,14533.4287,14533.4287,0.0
291,1175.2515,4340.7926,19433.1319,89.6348,-223.6643,-10285.1413,0.0,0.0,0.0,14530.0051,0.0,14530.0051,14530.0051,0.0
292,1442.7323,4465.0069,19422.4415,94.5492,-222.7655,-10371.1314,0.0,0.0,0.0,14830.8329,0.0,14830.8329,14830.8329,0.0
293,1121.3543,4304.981,19441.1914,88.9414,-224.0851,-10238.4136,0.0,0.0,0.0,14493.9693,0.0,14493.9693,14493.9693,0.0
294,1176.3815,4336.0969,19419.015,90.1669,-223.12,-10321.2356,0.0,0.0,0.0,14477.3047,0.0,14477.3047,14477.3047,0.0
295,1404.0144,4424.6407,19404.7304,96.766,-222.1066,-10393.0071,0.0,0.0,0.0,14715.0379,0.0,14715.0379,14715.0379,0.0
296,1131.1553,4315.6228,19427.716,88.9724,-223.5453,-10286.6158,0.0,0.0,0.0,14453.3055,0.0,14453.3055,14453.3055,0.0
297,1153.0715,4354.2332,19409.3353,90.7226,-223.0692,-10357.3143,0.0,0.0,0.0,14426.9792,0.0,14426.9792,14426.9792,0.0
298,1320.2964,4447.3447,19397.5211,96.2766,-222.5459,-10418.1732,0.0,0.0,0.0,14620.7197,0.0,14620.7197,14620.7197,0.0
299,1127.7885,4333.1474,19415.5614,89.6129,-223.2555,-10331.6292,0.0,0.0,0.0,14411.2256,0.0,14411.2256,14411.2256,0.0
300,1270.7804,4321.0354,19413.1376,88.0918,-223.2329,-10324.3284,0.0,0.0,0.0,14545.4839,0.0,14545.4839,14545.4839,0.0
301,1122.7835,4322.4643,19414.7428,88.9761,-223.2498,-10330.035,0.0,0.0,0.0,14395.6819,0.0,14395.6819,14395.6819,0.0
302,1299.2086,4390.5362,19410.4012,102.5286,-224.0536,-10302.6597,0.0,0.0,0.0,14675.9613,0.0,14675.9613,14675.9613,0.0
303,1114.1269,4315.9636,19412.461,88.3404,-223.3959,-10326.1183,0.0,0.0,0.0,14381.3776,0.0,14381.3776,14381.3776,0.0
304,1116.0412,4315.7525,19411.644,88.4975,-223.4622,-10324.1894,0.0,0.0,0.0,14384.2837,0.0,14384.2837,14384.2837,0.0
305,1114.1536,4315.8654,19412.3731,88.3436,-223.4026,-10325.9296,0.0,0.0,0.0,14381.4035,0.0,14381.4035,14381.4035,0.0
306,1114.1279,4315.953,19412.4521,88.3406,-223.3966,-10326.0994,0.0,0.0,0.0,14381.3776,0.0,14381.3776,14381.3776,0.0
307,1255.1545,4331.9917,19397.1129,101.0451,-223.9574,-10281.6359,0.0,0.0,0.0,14579.7111,0.0,14579.7111,14579.7111,0.0
308,1108.5711,4296.6382,19407.0761,88.7127,-223.5328,-10317.6712,0.0,0.0,0.0,14359.794,0.0,14359.794,14359.794,0.0
309,1108.0142,4297.9177,19407.5651,88.6003,-223.5192,-10318.5756,0.0,0.0,0.0,14360.0025,0.0,14360.0025,14360.0025,0.0
310,1108.5043,4296.7596,19407.1245,88.7007,-223.5314,-10317.7623,0.0,0.0,0.0,14359.7954,0.0,14359.7954,14359.7954,0.0
311,1108.5586,4296.6604,19407.085,88.7104,-223.5325,-10317.688,0.0,0.0,0.0,14359.7939,0.0,14359.7939,14359.7939,0.0
312,1161.9895,4297.3716,19387.1693,87.8648,-224.1843,-10284.3832,0.0,0.0,0.0,14425.8278,0.0,14425.8278,14425.8278,0.0
313,1099.1109,4279.0268,19399.1069,87.9341,-223.7629,-10308.2097,0.0,0.0,0.0,14333.2061,0.0,14333.2061,14333.2061,0.0
314,1161.5133,4250.7928,19383.0221,90.0066,-223.9183,-10279.7784,0.0,0.0,0.0,14381.6381,0.0,14381.6381,14381.6381,0.0
315,1099.1774,4252.9767,19391.6409,86.9371,-223.8229,-10299.5196,0.0,0.0,0.0,14307.3895,0.0,14307.3895,14307.3895,0.0
316,1231.8316,4239.0007,19375.2854,93.253,-223.8388,-10271.6172,0.0,0.0,0.0,14443.9147,0.0,14443.9147,14443.9147,0.0
317,1099.4393,4235.1433,19386.3549,87.3873,-223.8287,-10293.9714,0.0,0.0,0.0,14290.5247,0.0,14290.5247,14290.5247,0.0
318,1207.0653,4240.783,19370.0502,93.5405,-223.8238,-10289.2525,0.0,0.0,0.0,14398.3627,0.0,14398.3627,14398.3627,0.0
319,1100.2415,4220.8824,19380.3789,88.1347,-223.8293,-10294.3729,0.0,0.0,0.0,14271.4353,0.0,14271.4353,14271.4353,0.0
320,1104.1117,4219.1879,19379.0162,88.45,-223.8292,-10294.2578,0.0,0.0,0.0,14272.6788,0.0,14272.6788,14272.6788,0.0
321,1100.5607,4220.6762,19380.2393,88.164,-223.8293,-10294.3654,0.0,0.0,0.0,14271.4455,0.0,14271.4455,14271.4455,0.0
322,1100.2727,4220.8614,19380.3649,88.1376,-223.8293,-10294.3722,0.0,0.0,0.0,14271.4352,0.0,14271.4352,14271.4352,0.0
323,1181.8866,4231.2984,19365.7343,94.7265,-224.1015,-10303.8348,0.0,0.0,0.0,14345.7094,0.0,14345.7094,14345.7094,0.0
324,1099.9288,4210.4019,19374.1255,88.9375,-223.9195,-10299.566,0.0,0.0,0.0,14249.9081,0.0,14249.9081,14249.9081,0.0
325,1149.0442,4237.7029,19362.8983,92.8712,-224.2468,-10315.5664,0.0,0.0,0.0,14302.7034,0.0,14302.7034,14302.7034,0.0
326,1093.2556,4207.654,19368.6773,89.3624,-224.0378,-10307.4988,0.0,0.0,0.0,14227.4127,0.0,14227.4127,14227.4127,0.0
327,1092.7332,4207.3199,19369.1491,89.2722,-224.0261,-10306.8208,0.0,0.0,0.0,14227.6274,0.0,14227.6274,14227.6274,0.0
328,1093.1915,4207.6145,19368.7238,89.3529,-224.0367,-10307.4321,0.0,0.0,0.0,14227.4139,0.0,14227.4139,14227.4139,0.0
329,1093.2398,4207.6443,19368.6886,89.3601,-224.0375,-10307.4826,0.0,0.0,0.0,14227.4126,0.0,14227.4126,14227.4126,0.0
330,1167.2582,4260.8877,19352.6536,91.5889,-224.5686,-10334.1711,0.0,0.0,0.0,14313.6486,0.0,14313.6486,14313.6486,0.0
331,1087.2391,4210.6012,19362.1324,89.1505,-224.2025,-10317.8827,0.0,0.0,0.0,14207.0379,0.0,14207.0379,14207.0379,0.0
332,1086.715,4209.7809,19362.7218,89.1364,-224.1862,-10316.9355,0.0,0.0,0.0,14207.2324,0.0,14207.2324,14207.2324,0.0
333,1087.1755,4210.5139,19362.1906,89.1487,-224.2009,-10317.7889,0.0,0.0,0.0,14207.039,0.0,14207.039,14207.039,0.0
334,1087.2234,4210.5798,19362.1466,89.15,-224.2021,-10317.8599,0.0,0.0,0.0,14207.0378,0.0,14207.0378,14207.0378,0.0
335,1170.5627,4291.6102,19342.743,91.5114,-224.4919,-10355.7298,0.0,0.0,0.0,14316.2057,0.0,14316.2057,14316.2057,0.0
336,1080.2151,4219.3922,19355.3669,88.7858,-224.2835,-10329.9803,0.0,0.0,0.0,14189.4962,0.0,14189.4962,14189.4962,0.0
337,1146.5526,4277.1765,19335.9564,93.4851,-224.4065,-10368.9818,0.0,0.0,0.0,14259.7823,0.0,14259.7823,14259.7823,0.0
338,1076.6988,4226.0053,19347.8434,88.8463,-224.3256,-10343.8455,0.0,0.0,0.0,14171.2228,0.0,14171.2228,14171.2228,0.0
339,1076.0591,4224.8739,19348.5365,88.7832,-224.3216,-10342.5294,0.0,0.0,0.0,14171.4017,0.0,14171.4017,14171.4017,0.0
340,1076.6249,4225.8875,19347.9122,88.8394,-224.3252,-10343.7146,0.0,0.0,0.0,14171.2242,0.0,14171.2242,14171.2242,0.0
341,1076.6904,4225.9922,19347.8511,88.8455,-224.3256,-10343.8309,0.0,0.0,0.0,14171.2227,0.0,14171.2227,14171.2227,0.0
342,1143.2661,4268.9654,19329.1335,92.3591,-224.5084,-10385.1405,0.0,0.0,0.0,14224.0754,0.0,14224.0754,14224.0754,0.0
343,1076.6237,4230.8665,19340.3976,89.0584,-224.3901,-10359.1991,0.0,0.0,0.0,14153.3569,0.0,14153.3569,14153.3569,0.0
344,1134.5678,4250.4857,19319.5359,88.7134,-224.1588,-10400.7091,0.0,0.0,0.0,14168.4349,0.0,14168.4349,14168.4349,0.0
345,1084.3263,4231.7508,19330.2231,88.2649,-224.2929,-10378.6249,0.0,0.0,0.0,14131.6472,0.0,14131.6472,14131.6472,0.0
346,1118.0009,4267.3632,19311.2533,86.5354,-224.2945,-10420.6221,0.0,0.0,0.0,14138.2362,0.0,14138.2362,14138.2362,0.0
347,1085.1488,4240.873,19320.2097,86.7964,-224.2977,-10399.4835,0.0,0.0,0.0,14109.2467,0.0,14109.2467,14109.2467,0.0
348,1086.8993,4242.7496,19319.1963,86.7029,-224.2978,-10401.7204,0.0,0.0,0.0,14109.5298,0.0,14109.5298,14109.5298,0.0
349,1085.3086,4241.053,19320.1072,86.7864,-224.2977,-10399.7085,0.0,0.0,0.0,14109.2489,0.0,14109.2489,14109.2489,0.0
350,1085.1672,4240.8939,19320.1978,86.7952,-224.2977,-10399.5097,0.0,0.0,0.0,14109.2467,0.0,14109.2467,14109.2467,0.0
351,1140.8848,4262.5409,19303.1906,86.0222,-224.3574,-10441.9475,0.0,0.0,0.0,14126.3335,0.0,14126.3335,14126.3335,0.0
352,1092.915,4241.993,19311.8839,85.7864,-224.3268,-10418.4618,0.0,0.0,0.0,14089.7896,0.0,14089.7896,14089.7896,0.0
353,1142.8317,4259.3756,19298.4899,87.1522,-224.6685,-10456.2269,0.0,0.0,0.0,14106.954,0.0,14106.954,14106.954,0.0
354,1098.0074,4241.678,19305.2013,85.7269,-224.4748,-10435.2135,0.0,0.0,0.0,14070.9253,0.0,14070.9253,14070.9253,0.0
355,1131.7512,4257.2199,19290.6832,89.042,-224.7085,-10465.8179,0.0,0.0,0.0,14078.1698,0.0,14078.1698,14078.1698,0.0
356,1099.3163,4241.7096,19297.4778,86.7053,-224.588,-10450.218,0.0,0.0,0.0,14050.403,0.0,14050.403,14050.403,0.0
357,1114.2493,4262.0283,19282.5967,90.4745,-224.8939,-10476.8462,0.0,0.0,0.0,14047.6088,0.0,14047.6088,14047.6088,0.0
358,1232.7897,4333.6944,19276.4421,98.8965,-225.1574,-10496.3106,0.0,0.0,0.0,14220.3547,0.0,14220.3547,14220.3547,0.0
359,1094.2869,4245.7868,19288.7395,88.0712,-224.7512,-10464.8439,0.0,0.0,0.0,14027.2894,0.0,14027.2894,14027.2894,0.0
360,1095.204,4246.8702,19288.0347,88.2626,-224.7659,-10466.1191,0.0,0.0,0.0,14027.4865,0.0,14027.4865,14027.4865,0.0
361,1094.3679,4245.8898,19288.6681,88.0899,-224.7527,-10464.9722,0.0,0.0,0.0,14027.2908,0.0,14027.2908,14027.2908,0.0
362,1094.2989,4245.8021,19288.7288,88.074,-224.7514,-10464.8631,0.0,0.0,0.0,14027.2893,0.0,14027.2893,14027.2893,0.0
363,1156.9211,4245.3239,19273.5677,90.8071,-224.9832,-10485.9064,0.0,0.0,0.0,14055.7303,0.0,14055.7303,14055.7303,0.0
